item_id,source_type,image_path,display_name,description,target_group,recommendation_role,normalized_category,product_family,normalized_color,color_detail,color_tone,normalized_pattern,section_theme,article_id,product_code,product_type_name,product_group_name,index_name,index_group_name,section_name,department_name,garment_group_name,image_relative_path
0777076002,catalog,data/processed/demo_images/077/0777076002.jpg,Rufus lace up boot,"Boots in imitation leather with an ankle-height shaft, felted fabric edge, lacing at the front and loop at the back. Zip in one side and welt seams around the soles. Fabric linings and insoles and patterned soles.",men,shoes,boots,footwear,brown,yellowish brown,dark,solid,men_shoes,777076002,777076,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,077\0777076002.jpg
0777079002,catalog,data/processed/demo_images/077/0777079002.jpg,Jason boot PQ,"Leather boots with lacing at the front, a loop at the back and a welt seam around the soles. Fabric linings, leather insoles and chunky soles.",men,shoes,boots,footwear,brown,yellowish brown,dark,solid,men_shoes,777079002,777079,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,077\0777079002.jpg
0777079003,catalog,data/processed/demo_images/077/0777079003.jpg,Jason boot PQ,"Leather boots with lacing at the front, a loop at the back and a welt seam around the soles. Fabric linings, leather insoles and chunky soles.",men,shoes,boots,footwear,black,black,dark,solid,men_shoes,777079003,777079,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,077\0777079003.jpg
0777080001,catalog,data/processed/demo_images/077/0777080001.jpg,Casey lace up boot,"Boots in imitation leather with a discreet seam and lacing at the front, a loop at the back and a decorative welt seam around the soles. Canvas linings and insoles. Heel 2.5 cm.",men,shoes,boots,footwear,black,black,dark,solid,men_shoes,777080001,777080,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,077\0777080001.jpg
0777080005,catalog,data/processed/demo_images/077/0777080005.jpg,Casey lace up boot,"Boots in imitation leather with a discreet seam and lacing at the front, a loop at the back and a decorative welt seam around the soles. Canvas linings and insoles. Heel 2.5 cm.",men,shoes,boots,footwear,beige,dark yellow,dark,solid,men_shoes,777080005,777080,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,077\0777080005.jpg
0777088001,catalog,data/processed/demo_images/077/0777088001.jpg,William sporty Chukka,"Imitation leather chukka boots with a padded top edge, lacing at the front and a loop at the back. Canvas linings and insoles and patterned soles.",men,shoes,boots,footwear,black,black,dark,solid,men_shoes,777088001,777088,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,077\0777088001.jpg
0777088002,catalog,data/processed/demo_images/077/0777088002.jpg,William sporty Chukka,"Imitation leather chukka boots with a padded top edge, lacing at the front and a loop at the back. Canvas linings and insoles and patterned soles.",men,shoes,boots,footwear,brown,yellowish brown,medium dusty,solid,men_shoes,777088002,777088,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,077\0777088002.jpg
0778744001,catalog,data/processed/demo_images/077/0778744001.jpg,Milo Oxford PQ,Oxford shoes in leather with closed lacing and pointed toes. Leather linings and insoles. Heel 2.5 cm.,men,shoes,boots,footwear,black,black,dark,solid,men_shoes,778744001,778744,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,077\0778744001.jpg
0789540001,catalog,data/processed/demo_images/078/0789540001.jpg,Axl Buckle boot,"Jodhpur boots in imitation suede with a zip in one side, an adjustable tab and metal buckle at the other side, and a loop at the back. Fabric linings and insoles. Heel 2 cm.",men,shoes,boots,footwear,brown,yellowish brown,dark,solid,men_shoes,789540001,789540,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,078\0789540001.jpg
0789540002,catalog,data/processed/demo_images/078/0789540002.jpg,Axl Buckle boot,"Jodhpur boots in imitation suede with a zip in one side, an adjustable tab and metal buckle at the other side, and a loop at the back. Fabric linings and insoles. Heel 2 cm.",men,shoes,boots,footwear,black,black,dark,solid,men_shoes,789540002,789540,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,078\0789540002.jpg
0799344001,catalog,data/processed/demo_images/079/0799344001.jpg,Igor Chelsea Boot PQ,Chelsea boots in suede with elastic gores in the sides and a loop at the back. Cotton twill linings and leather insoles. Heel approx. 2.5 cm.,men,shoes,boots,footwear,black,black,dark,solid,men_shoes,799344001,799344,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,079\0799344001.jpg
0802401001,catalog,data/processed/demo_images/080/0802401001.jpg,Justin Chukka Boot,"Chukka boots in imitation leather with a padded edge, lacing at the front and a padded tongue with an appliqué. Canvas linings and insoles. Heel 2.5 cm.",men,shoes,boots,footwear,black,black,dark,solid,men_shoes,802401001,802401,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,080\0802401001.jpg
0822974001,catalog,data/processed/demo_images/082/0822974001.jpg,Buck Brogue Boot,"Brogue-patterned boots in imitation leather with checked, felted sections. Padded top edge, lacing at the front, a loop at the back and a zip at one side. Canvas linings and insoles and chunky soles. Heel 2.5 cm.",men,shoes,boots,footwear,brown,yellowish brown,medium dusty,solid,men_shoes,822974001,822974,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,082\0822974001.jpg
0822977001,catalog,data/processed/demo_images/082/0822977001.jpg,Tanner Lace up Boot(1),"Boots with an ankle-height shaft, zip in one side, lacing at the front, a loop at the back and a welt seam around the soles. Canvas linings and insoles. Heel 2 cm.",men,shoes,boots,footwear,black,black,dark,solid,men_shoes,822977001,822977,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,082\0822977001.jpg
0825569001,catalog,data/processed/demo_images/082/0825569001.jpg,Irvin Lace up  Boot,"Boots in imitation leather with welt seams around the soles, lacing at the front, a zip in one side and a loop at the back. Fabric linings and insoles and fluted soles.",men,shoes,boots,footwear,brown,yellowish brown,medium dusty,solid,men_shoes,825569001,825569,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,082\0825569001.jpg
0838358001,catalog,data/processed/demo_images/083/0838358001.jpg,Charlie Chelsea Boot PQ,Suede Chelsea boots with elastic gores in the sides and a loop at the back. Fabric linings and insoles. Heel 2.5 cm.,men,shoes,boots,footwear,brown,yellowish brown,dark,solid,men_shoes,838358001,838358,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,083\0838358001.jpg
0838358002,catalog,data/processed/demo_images/083/0838358002.jpg,Charlie Chelsea Boot PQ(1),Suede Chelsea boots with elastic gores in the sides and a loop at the back. Fabric linings and insoles. Heel 2.5 cm.,men,shoes,boots,footwear,black,black,dark,solid,men_shoes,838358002,838358,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,083\0838358002.jpg
0890939001,catalog,data/processed/demo_images/089/0890939001.jpg,Jason Leather lace up boot,"Leather boots with lacing at the front and a loop at the back. Twill linings made from organic cotton, leather insoles and patterned rubber soles. Heel 2.5 cm.",men,shoes,boots,footwear,brown,yellowish brown,dark,solid,men_shoes,890939001,890939,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,089\0890939001.jpg
0905867001,catalog,data/processed/demo_images/090/0905867001.jpg,Dean chelsea boot(1),Chelsea boots with elastic gores in the sides and a loop front and back. Cotton canvas linings and insoles. Heel 2 cm. The polyester content of the boots is partly recycled.,men,shoes,boots,footwear,mole,dark beige,medium dusty,solid,men_shoes,905867001,905867,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,090\0905867001.jpg
0905867002,catalog,data/processed/demo_images/090/0905867002.jpg,Dean chelsea boot,Chelsea boots with elastic gores in the sides and a loop front and back. Cotton canvas linings and insoles. Heel 2 cm. The polyester content of the boots is partly recycled.,men,shoes,boots,footwear,black,black,dark,solid,men_shoes,905867002,905867,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,090\0905867002.jpg
0905868001,catalog,data/processed/demo_images/090/0905868001.jpg,Jonah Chukka boot,"Chukka boots in imitation leather with heel caps and lace eyelet panel in imitation suede. Padded top edge, a tongue and lacing at the front. Cotton canvas linings and insoles and fluted soles.",men,shoes,boots,footwear,brown,yellowish brown,dark,solid,men_shoes,905868001,905868,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,090\0905868001.jpg
0911717001,catalog,data/processed/demo_images/091/0911717001.jpg,Elton Chelsea Boot PQ,Chelsea boots in shiny leather with elastic gores in the sides and a loop at the back. Organic cotton linings and leather insoles.,men,shoes,boots,footwear,black,black,dark,solid,men_shoes,911717001,911717,Boots,Shoes,Menswear,Menswear,Men Shoes,Shoes / Boots inactive from s5,Shoes,091\0911717001.jpg
0278563001,catalog,data/processed/demo_images/027/0278563001.jpg,Harris cross sandal PQ,Leather sandals with rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,278563001,278563,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,027\0278563001.jpg
0475791004,catalog,data/processed/demo_images/047/0475791004.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,blue,dark blue,dark,stripe,men_shoes,475791004,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791004.jpg
0475791006,catalog,data/processed/demo_images/047/0475791006.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,475791006,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791006.jpg
0475791010,catalog,data/processed/demo_images/047/0475791010.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,grey,grey,medium dusty,solid,men_shoes,475791010,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791010.jpg
0475791011,catalog,data/processed/demo_images/047/0475791011.jpg,Pontus Espadrill,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,blue,dark blue,dark,solid,men_shoes,475791011,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791011.jpg
0475791012,catalog,data/processed/demo_images/047/0475791012.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,white,white,light,solid,men_shoes,475791012,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791012.jpg
0475791020,catalog,data/processed/demo_images/047/0475791020.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,pink,light pink,dusty light,solid,men_shoes,475791020,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791020.jpg
0475791030,catalog,data/processed/demo_images/047/0475791030.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,khaki green,greenish khaki,dark,solid,men_shoes,475791030,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791030.jpg
0475791036,catalog,data/processed/demo_images/047/0475791036.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,blue,dark blue,dark,patterned,men_shoes,475791036,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791036.jpg
0475791037,catalog,data/processed/demo_images/047/0475791037.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,grey,grey,medium dusty,stripe,men_shoes,475791037,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791037.jpg
0475791038,catalog,data/processed/demo_images/047/0475791038.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,blue,dark blue,dark,solid,men_shoes,475791038,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791038.jpg
0475791039,catalog,data/processed/demo_images/047/0475791039.jpg,Pontus Espadrill.,"Espadrilles in fabric with a braided jute trim around the soles, elastic gores in the sides and a loop at the back. Cotton canvas linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,beige,beige,medium dusty,solid,men_shoes,475791039,475791,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,047\0475791039.jpg
0490829006,catalog,data/processed/demo_images/049/0490829006.jpg,Kurt sandal,"Sandals in woven fabric with an adjustable, lightly padded hook and loop tab at the front and at the back of the heel. Moulded rubber soles, fluted underneath.",men,shoes,sandals,footwear,black,black,dark,print,men_shoes,490829006,490829,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0490829006.jpg
0490829007,catalog,data/processed/demo_images/049/0490829007.jpg,Kurt sandal,"Sandals in woven fabric with an adjustable, lightly padded hook and loop tab at the front and at the back of the heel. Moulded rubber soles, fluted underneath.",men,shoes,sandals,footwear,red,red,bright,print,men_shoes,490829007,490829,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0490829007.jpg
0490829009,catalog,data/processed/demo_images/049/0490829009.jpg,Kurt sandal,"Sandals in woven fabric with an adjustable, lightly padded hook and loop tab at the front and at the back of the heel. Moulded rubber soles, fluted underneath.",men,shoes,sandals,footwear,beige,dark beige,dark,solid,men_shoes,490829009,490829,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0490829009.jpg
0490829010,catalog,data/processed/demo_images/049/0490829010.jpg,Kurt sandal (1),"Sandals in woven fabric with an adjustable, lightly padded hook and loop tab at the front and at the back of the heel. Moulded rubber soles, fluted underneath.",men,shoes,sandals,footwear,black,black,dark,patterned,men_shoes,490829010,490829,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0490829010.jpg
0518191002,catalog,data/processed/demo_images/051/0518191002.jpg,Dagger sandal,Imitation leather slides with a metal appliqué and crossover straps at the front. Imitation leather insoles and fluted rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,518191002,518191,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,051\0518191002.jpg
0601780001,catalog,data/processed/demo_images/060/0601780001.jpg,Algot strap sandal,Imitation leather sandals with crossover straps at the front and an adjustable heel strap with a metal fastener and concealed elastication. Rubber soles with a fluted underside.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,601780001,601780,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,060\0601780001.jpg
0623248001,catalog,data/processed/demo_images/062/0623248001.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,blue,dark blue,dark,stripe,men_shoes,623248001,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248001.jpg
0623248003,catalog,data/processed/demo_images/062/0623248003.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,khaki green,dark green,dark,print,men_shoes,623248003,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248003.jpg
0623248004,catalog,data/processed/demo_images/062/0623248004.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,beige,beige,medium dusty,solid,men_shoes,623248004,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248004.jpg
0623248005,catalog,data/processed/demo_images/062/0623248005.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,blue,dark blue,medium dusty,solid,men_shoes,623248005,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248005.jpg
0623248006,catalog,data/processed/demo_images/062/0623248006.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,blue,dark blue,dark,print,men_shoes,623248006,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248006.jpg
0623248007,catalog,data/processed/demo_images/062/0623248007.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,623248007,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248007.jpg
0623248008,catalog,data/processed/demo_images/062/0623248008.jpg,Blank espadrill,Espadrilles with elastic gores in the sides and a braided jute trim around the soles. Canvas linings and insoles and rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,623248008,623248,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623248008.jpg
0623934001,catalog,data/processed/demo_images/062/0623934001.jpg,James strap sandal PQ,Leather sandals with an adjustable ankle strap with a painted metal buckle. Moulded nappa leather insoles and fluted rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,623934001,623934,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623934001.jpg
0623934002,catalog,data/processed/demo_images/062/0623934002.jpg,James strap sandal PQ,Leather sandals with an adjustable ankle strap with a painted metal buckle. Moulded nappa leather insoles and fluted rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,623934002,623934,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623934002.jpg
0623934003,catalog,data/processed/demo_images/062/0623934003.jpg,James strap sandal PQ,Leather sandals with an adjustable ankle strap with a painted metal buckle. Moulded nappa leather insoles and fluted rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,623934003,623934,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623934003.jpg
0623935001,catalog,data/processed/demo_images/062/0623935001.jpg,Toivo slipper,Sandals with scuba fabric foot straps that have a plastic clip fastener at the top. Moulded imitation leather insoles and fluted rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,623935001,623935,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623935001.jpg
0623935002,catalog,data/processed/demo_images/062/0623935002.jpg,Toivo slipper,Sandals with scuba fabric foot straps that have a plastic clip fastener at the top. Moulded imitation leather insoles and fluted rubber soles.,men,shoes,sandals,footwear,khaki green,greenish khaki,dark,solid,men_shoes,623935002,623935,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,062\0623935002.jpg
0631961001,catalog,data/processed/demo_images/063/0631961001.jpg,Marc Pq sandal,Leather mules with leather insoles and rubber soles.,men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,631961001,631961,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0631961001.jpg
0631961002,catalog,data/processed/demo_images/063/0631961002.jpg,Marc Pq sandal,Leather mules with leather insoles and rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,631961002,631961,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0631961002.jpg
0631961003,catalog,data/processed/demo_images/063/0631961003.jpg,Marc Pq sandal,Leather mules with leather insoles and rubber soles.,men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,631961003,631961,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0631961003.jpg
0631961004,catalog,data/processed/demo_images/063/0631961004.jpg,Marc PQ sandal,Leather mules with leather insoles and rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,631961004,631961,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0631961004.jpg
0631961005,catalog,data/processed/demo_images/063/0631961005.jpg,Marc Pq sandal,Leather mules with leather insoles and rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,631961005,631961,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0631961005.jpg
0631961006,catalog,data/processed/demo_images/063/0631961006.jpg,Marc Pq sandal,Leather mules with leather insoles and rubber soles.,men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,631961006,631961,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0631961006.jpg
0632021001,catalog,data/processed/demo_images/063/0632021001.jpg,Sackarias sporty sandal,"Trainers in mesh, imitation leather and rubber with a lightly padded edge and tongue, lacing at the front and open sections at the sides. Mesh linings and insoles and rubber soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,632021001,632021,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,063\0632021001.jpg
0728841001,catalog,data/processed/demo_images/072/0728841001.jpg,Spruce Espadrille PQ,"Suede espadrilles with a braided jute trim around the soles. Fabric linings, jute insoles and fluted thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,blue,dark blue,dark,solid,men_shoes,728841001,728841,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,072\0728841001.jpg
0728841006,catalog,data/processed/demo_images/072/0728841006.jpg,Spruce Espadrille PQ,"Suede espadrilles with a braided jute trim around the soles. Fabric linings, jute insoles and fluted thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,beige,beige,medium dusty,solid,men_shoes,728841006,728841,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,072\0728841006.jpg
0729267001,catalog,data/processed/demo_images/072/0729267001.jpg,Killian Cross Sandal,Mules with fabric and imitation leather straps. Imitation leather linings and textured thermoplastic rubber (TPR) soles.,men,shoes,sandals,footwear,brown,yellowish brown,medium dusty,solid,men_shoes,729267001,729267,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,072\0729267001.jpg
0732515001,catalog,data/processed/demo_images/073/0732515001.jpg,Clifton Cross Sandal PQ,"Leather sandals with crossover straps at the front, padded leather insoles and rubber soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,732515001,732515,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,073\0732515001.jpg
0732515002,catalog,data/processed/demo_images/073/0732515002.jpg,Clifton Cross Sandal PQ,"Leather sandals with crossover straps at the front, padded leather insoles and rubber soles.",men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,732515002,732515,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,073\0732515002.jpg
0732515003,catalog,data/processed/demo_images/073/0732515003.jpg,Clifton Cross Sandal PQ,"Leather sandals with crossover straps at the front, padded leather insoles and rubber soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,732515003,732515,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,073\0732515003.jpg
0732515004,catalog,data/processed/demo_images/073/0732515004.jpg,Clifton Cross Sandal PQ,"Leather sandals with crossover straps at the front, padded leather insoles and rubber soles.",men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,732515004,732515,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,073\0732515004.jpg
0755060001,catalog,data/processed/demo_images/075/0755060001.jpg,Miller Slider Nasa,Pool shoes in imitation leather with a relief print. Moulded ethylene-vinyl acetate (EVA) soles that are embossed on the bottom.,men,shoes,sandals,footwear,blue,dark blue,dark,solid,men_shoes,755060001,755060,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,075\0755060001.jpg
0765143001,catalog,data/processed/demo_images/076/0765143001.jpg,Strike Strap Sandal(1),"Mules in scuba fabric with a hook and loop fastening at the top and crossover, adjustable straps with a hook and loop fastening. Ethylene-vinyl acetate (EVA) insoles and fluted thermoplastic rubber (TPR) soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,765143001,765143,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,076\0765143001.jpg
0783325001,catalog,data/processed/demo_images/078/0783325001.jpg,Frank PQ slider,Pool shoes with a wide strap and moulded insoles in leather. Rubber soles.,men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,783325001,783325,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,078\0783325001.jpg
0853284001,catalog,data/processed/demo_images/085/0853284001.jpg,Billy Sandal PQ,"Slides in soft leather with adjustable straps, moulded suede insoles and patterned soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,853284001,853284,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,085\0853284001.jpg
0853284002,catalog,data/processed/demo_images/085/0853284002.jpg,Billy Sandal PQ,"Slides in soft leather with adjustable straps, moulded suede insoles and patterned soles.",men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,853284002,853284,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,085\0853284002.jpg
0859583001,catalog,data/processed/demo_images/085/0859583001.jpg,Alvar Sandal,"Sandals in imitation leather with crossover foot straps. Linings and lightly padded insoles in imitation leather, and fluted soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,859583001,859583,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,085\0859583001.jpg
0859583002,catalog,data/processed/demo_images/085/0859583002.jpg,Alvar Sandal,"Sandals in imitation leather with crossover foot straps. Linings and lightly padded insoles in imitation leather, and fluted soles.",men,shoes,sandals,footwear,brown,yellowish brown,medium dusty,solid,men_shoes,859583002,859583,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,085\0859583002.jpg
0897340001,catalog,data/processed/demo_images/089/0897340001.jpg,Billy Sandal 2,"Sandals in soft leather with adjustable straps, moulded insoles and patterned soles.",men,shoes,sandals,footwear,black,black,dark,solid,men_shoes,897340001,897340,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,089\0897340001.jpg
0897340002,catalog,data/processed/demo_images/089/0897340002.jpg,Billy Sandal 2,"Sandals in soft leather with adjustable straps, moulded insoles and patterned soles.",men,shoes,sandals,footwear,brown,yellowish brown,dark,solid,men_shoes,897340002,897340,Sandals,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,089\0897340002.jpg
